0,0
0.0357950845358179,1.60216692784439
0.0715901690716358,3.20433385568879
0.107385253607454,4.80650078353318
0.143180338143272,6.40866771137757
0.17897542267909,8.01083463922196
0.214770507214908,9.61300156706636
0.250565591750725,11.2151684949108
0.281954168838141,12.501181
0.295647978838141,13.101831
0.307389798838141,13.635203
0.319913628838141,14.250212
0.332574728838141,14.812358
0.345265688838141,15.401244
0.357395468838141,15.984676
0.371435518838141,16.521603
0.382508758838141,17.09041
0.394990798838141,17.629974
0.408684608838141,18.18107
0.420098068838141,18.738152
0.433803858838141,19.315369
0.444781538838141,19.835249
0.458821598838141,20.390444
0.469900788838141,20.925037
0.483081278838141,21.42594
0.494369388838141,21.926306
0.505723178838141,22.436701
0.520091538838141,22.876598
0.531457308838141,23.301571
0.545019748838141,23.75614
0.557477888838141,24.210402
0.572001458838141,24.522015
0.582758308838141,24.836025
0.596547658838141,25.151304
0.608958068838141,25.315731
0.619279148838141,25.621637
0.633086378838141,25.879175
0.644965468838141,26.173071
0.655758138838141,26.345648
0.670478698838141,26.618376
0.682889108838141,26.692606
0.694839838838141,26.845247
0.708670918838141,26.896528
0.719374058838141,27.058407
0.731491978838141,27.185768
0.746415498838141,27.22752
0.757202208838141,27.271696
0.770108048838141,27.199074
0.783378008838141,27.047911
0.794743778838141,26.847511
0.809422488838141,26.406691
0.820071938838141,25.982349
0.833431418838141,25.710224
0.844570328838141,25.402039
0.858950628838141,24.982094
0.870429828838141,24.000607
0.883634128838141,23.357094
0.894975928838141,22.817917
0.908066928838141,22.408716
0.920065328838141,21.847525
0.933371228838141,21.275879
0.944038428838141,20.712032
0.957165228838141,19.665041
0.968942828838141,18.707157
0.984105128838141,18.004328
0.994873928838141,17.405361
1.00645452883814,16.914316
1.01900222883814,16.363316
1.03109632883814,15.726111
1.04430652883814,15.300125
1.05699152883814,14.888943
1.07009442883814,14.452882
1.08359712883814,14.001213
1.09443162883814,13.554729
1.10730762883814,13.107218
1.12033292883814,12.814217
1.13157922883814,12.591928
1.14585802883814,12.395099
1.15656712883814,12.15446
1.17068472883814,11.932947
1.18196692883814,11.746608
1.19402512883814,11.387952
1.20863822883814,11.198759
1.21845192883814,10.895721
1.23218752883814,10.611467
1.24497992883814,10.335557
1.25831562883814,10.207944
1.26894112883814,10.071218
1.28173952883814,9.8411961
1.29409022883814,9.6759796
1.30786162883814,9.5261335
1.32001532883814,9.3919706
1.33281972883814,9.2505369
1.34554642883814,9.1409016
1.35707932883814,8.9448318
1.36963902883814,8.7803078
1.38309402883814,8.6333675
1.39437622883814,8.4091349
1.40607622883814,8.1814308
1.42095202883814,8.0092173
1.43136252883814,7.847652
1.44654282883814,7.7551231
1.45866062883814,7.6004562
1.47005622883814,7.4764414
1.48379192883814,7.3242707
1.49530692883814,7.1954579
1.50774112883814,7.0241241
1.52110062883814,6.9043264
1.53279462883814,6.7451077
1.54330082883814,6.6128969
1.55482182883814,6.4609275
1.56874842883814,6.3547792
1.58407182883814,6.2660875
1.59616582883814,6.170392
1.61039092883814,6.0382185
1.61876602883814,5.8725996
1.63186892883814,5.7506266
1.64482242883814,5.6567864
1.65720302883814,5.5735335
1.66987002883814,5.5349245
1.68365342883814,5.4571109
1.69423122883814,5.4008884
1.70882632883814,5.2807927
1.71944002883814,5.2111669
1.73248312883814,5.128108
1.74683962883814,5.0437822
1.75813372883814,4.9336925
1.76924862883814,4.851006
1.78305592883814,4.6878829
1.79429032883814,4.6511812
1.80806172883814,4.5038686
1.81515942883814,4.3946505
1.83343762883814,4.3421464
1.84533472883814,4.19873
1.85826442883814,4.1079669
1.86942712883814,4.0410309
1.88355682883814,3.9260314
1.89531062883814,3.8804934
1.90976252883814,3.8282275
1.92222662883814,3.791213
1.93211192883814,3.7534833
1.94593712883814,3.7001519
1.95575062883814,3.6413894
1.97033402883814,3.561482
1.98199812883814,3.5144091
1.99449822883814,3.4401789
2.00809642883814,3.3920555
2.01989782883814,3.3343956
2.03268452883814,3.2859592
2.04567972883814,3.192909
2.05841842883814,3.1606033
2.06939022883814,3.1296537
2.08356162883814,3.0637608
2.09575122883814,2.9812455
2.11045972883814,2.8941779
2.11993902883814,2.9420629
2.13259432883814,2.8989763
2.14453312883814,2.8427765
2.15876402883814,2.7993321
2.17036262883814,2.7559772
2.18179412883814,2.7000308
2.19376872883814,2.6661456
2.20666852883814,2.6294589
2.22244562883814,2.571553
2.23154892883814,2.4806709
2.24526092883814,2.4276748
2.25593422883814,2.3834257
2.27147242883814,2.2746994
2.28495732883814,2.1954403
2.29378602883814,2.1424816
2.30833352883814,2.0413623
2.31809352883814,2.0152256
2.33254542883814,1.9745529
2.34508102883814,1.9499958
2.35711542883814,1.9094124
2.36992562883814,1.8668697
2.38323162883814,1.8449426
2.39545692883814,1.8136427
2.40771212883814,1.77408
2.42129842883814,1.7269552
2.43303432883814,1.6748831
2.44364782883814,1.6852468
2.45791472883814,1.6306937
2.46944162883814,1.5921444
2.48357122883814,1.5561209
2.49555772883814,1.5360043
2.50740712883814,1.478888
